Subfamily	Tribe	Subtribe	Genus	Species
Danainae	Danaini		Danaus	Danaus_gilippus
Danainae	Danaini		Danaus	Danaus_ismare
Danainae	Danaini		Danaus	Danaus_melanippus
Danainae	Danaini		Danaus	Danaus_plexaure
Danainae	Danaini		Danaus	Danaus_plexippus
Satyrinae	Satyrini	Pronophilina	Dangond	Dangond_dangondi
Satyrinae	Brassolini		Dasyophthalma	Dasyophthalma_creusa
Satyrinae	Brassolini		Dasyophthalma	Dasyophthalma_geraensis
Satyrinae	Brassolini		Dasyophthalma	Dasyophthalma_rusina
Satyrinae	Brassolini		Dasyophthalma	Dasyophthalma_vertebralis
Satyrinae	Satyrini	Satyrina	Davidina	Davidina_alticola
Satyrinae	Satyrini	Satyrina	Davidina	Davidina_armandi
Satyrinae	Satyrini	Mycalesina	Devyatkinia	Devyatkinia_singularis
Satyrinae	Satyrini	Mycalesina	Devyatkinia	Devyatkinia_unica
Biblidinae	Callicorini		Diaethria	Diaethria_anna
Biblidinae	Callicorini		Diaethria	Diaethria_astala
Biblidinae	Callicorini		Diaethria	Diaethria_asteria
Biblidinae	Callicorini		Diaethria	Diaethria_bacchis
Biblidinae	Callicorini		Diaethria	Diaethria_candrena
Biblidinae	Callicorini		Diaethria	Diaethria_ceryx
Biblidinae	Callicorini		Diaethria	Diaethria_clymena
Biblidinae	Callicorini		Diaethria	Diaethria_eluina
Biblidinae	Callicorini		Diaethria	Diaethria_euclides
Biblidinae	Callicorini		Diaethria	Diaethria_gabaza
Biblidinae	Callicorini		Diaethria	Diaethria_kolyma
Biblidinae	Callicorini		Diaethria	Diaethria_neglecta
Biblidinae	Callicorini		Diaethria	Diaethria_nystographa
Biblidinae	Callicorini		Diaethria	Diaethria_pandama
Satyrinae	Satyrini	Pronophilina	Diaphanos	Diaphanos_curvignathos
Satyrinae	Satyrini	Pronophilina	Diaphanos	Diaphanos_fuscus
Satyrinae	Satyrini	Pronophilina	Diaphanos	Diaphanos_huberi
Pseudergolinae			Dichorragia	Dichorragia_nesimachus
Pseudergolinae			Dichorragia	Dichorragia_ninus
Apaturinae			Dilipa	Dilipa_fenestra
Apaturinae			Dilipa	Dilipa_morgiana
Satyrinae	Dirini		Dingana	Dingana_alaedeus
Satyrinae	Dirini		Dingana	Dingana_alticola
Satyrinae	Dirini		Dingana	Dingana_angusta
Satyrinae	Dirini		Dingana	Dingana_clara
Satyrinae	Dirini		Dingana	Dingana_dingana
Satyrinae	Dirini		Dingana	Dingana_fraterna
Satyrinae	Dirini		Dingana	Dingana_jerinae
Heliconiinae	Heliconiini		Dione	Dione_glycera
Heliconiinae	Heliconiini		Dione	Dione_juno
Heliconiinae	Heliconiini		Dione	Dione_moneta
Satyrinae	Dirini		Dira	Dira_clytus
Satyrinae	Dirini		Dira	Dira_jansei
Satyrinae	Dirini		Dira	Dira_oxylus
Satyrinae	Dirini		Dira	Dira_swanepoeli
Danainae	Ithomiini		Dircenna	Dircenna_adina
Danainae	Ithomiini		Dircenna	Dircenna_dero
Danainae	Ithomiini		Dircenna	Dircenna_jemina
Danainae	Ithomiini		Dircenna	Dircenna_klugii
Danainae	Ithomiini		Dircenna	Dircenna_loreta
Danainae	Ithomiini		Dircenna	Dircenna_olyras
Satyrinae	Amathusiini		Discophora	Discophora_bambusae
Satyrinae	Amathusiini		Discophora	Discophora_celinde
Satyrinae	Amathusiini		Discophora	Discophora_deo
Satyrinae	Amathusiini		Discophora	Discophora_dodong
Satyrinae	Amathusiini		Discophora	Discophora_lepida
Satyrinae	Amathusiini		Discophora	Discophora_necho
Satyrinae	Amathusiini		Discophora	Discophora_ogina
Satyrinae	Amathusiini		Discophora	Discophora_philippina
Satyrinae	Amathusiini		Discophora	Discophora_simplex
Satyrinae	Amathusiini		Discophora	Discophora_sondaica
Satyrinae	Amathusiini		Discophora	Discophora_timora
Satyrinae	Satyrini	Coenonymphina	Dodonidia	Dodonidia_helmsi
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_bisaltide
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_browni
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_comrii
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_dascon
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_dascylus
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_hexophthalmos
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_melana
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_nacar
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_noorna
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_polibete
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_rickardi
Nymphalinae	Incertae_sedis	sedis	Doleschallia	Doleschallia_tongana
Limenitidinae	Adoliadini		Dophla	Dophla_evelina
Apaturinae			Doxocopa	Doxocopa_agathina
Apaturinae			Doxocopa	Doxocopa_callianira
Apaturinae			Doxocopa	Doxocopa_clothilda
Apaturinae			Doxocopa	Doxocopa_cyane
Apaturinae			Doxocopa	Doxocopa_elis
Apaturinae			Doxocopa	Doxocopa_excelsa
Apaturinae			Doxocopa	Doxocopa_kallina
Apaturinae			Doxocopa	Doxocopa_laure
Apaturinae			Doxocopa	Doxocopa_laurentia
Apaturinae			Doxocopa	Doxocopa_lavinia
Apaturinae			Doxocopa	Doxocopa_linda
Apaturinae			Doxocopa	Doxocopa_pavon
Apaturinae			Doxocopa	Doxocopa_thoe
Apaturinae			Doxocopa	Doxocopa_zalmunna
Apaturinae			Doxocopa	Doxocopa_zunilda
Satyrinae	Satyrini	Pronophilina	Drucina	Drucina_championi
Satyrinae	Satyrini	Pronophilina	Drucina	Drucina_leonata
Satyrinae	Satyrini	Pronophilina	Druphila	Druphila_venerata
Heliconiinae	Heliconiini		Dryadula	Dryadula_phaetusa
Heliconiinae	Heliconiini		Dryas	Dryas_iulia
Satyrinae	Haeterini		Dulcedo	Dulcedo_polita
Nymphalinae	Melitaeini		Dymasia	Dymasia_dymas
Biblidinae	Eubagini		Dynamine	Dynamine_aerata
Biblidinae	Eubagini		Dynamine	Dynamine_agacles
Biblidinae	Eubagini		Dynamine	Dynamine_agatha
Biblidinae	Eubagini		Dynamine	Dynamine_amplias
Biblidinae	Eubagini		Dynamine	Dynamine_anubis
Biblidinae	Eubagini		Dynamine	Dynamine_arene
Biblidinae	Eubagini		Dynamine	Dynamine_artemisia
Biblidinae	Eubagini		Dynamine	Dynamine_ate
Biblidinae	Eubagini		Dynamine	Dynamine_athemon
Biblidinae	Eubagini		Dynamine	Dynamine_chiquita
Biblidinae	Eubagini		Dynamine	Dynamine_chryseis
Biblidinae	Eubagini		Dynamine	Dynamine_coenus
Biblidinae	Eubagini		Dynamine	Dynamine_colombiana
Biblidinae	Eubagini		Dynamine	Dynamine_dyonis
Biblidinae	Eubagini		Dynamine	Dynamine_erchia
Biblidinae	Eubagini		Dynamine	Dynamine_gisella
Biblidinae	Eubagini		Dynamine	Dynamine_haenschi
Biblidinae	Eubagini		Dynamine	Dynamine_hecuba
Biblidinae	Eubagini		Dynamine	Dynamine_ines
Biblidinae	Eubagini		Dynamine	Dynamine_intermedia
Biblidinae	Eubagini		Dynamine	Dynamine_laugieri
Biblidinae	Eubagini		Dynamine	Dynamine_meridionalis
Biblidinae	Eubagini		Dynamine	Dynamine_myrrhina
Biblidinae	Eubagini		Dynamine	Dynamine_myrson
Biblidinae	Eubagini		Dynamine	Dynamine_neoris
Biblidinae	Eubagini		Dynamine	Dynamine_onias
Biblidinae	Eubagini		Dynamine	Dynamine_paulina
Biblidinae	Eubagini		Dynamine	Dynamine_pebana
Biblidinae	Eubagini		Dynamine	Dynamine_perpetua
Biblidinae	Eubagini		Dynamine	Dynamine_persis
Biblidinae	Eubagini		Dynamine	Dynamine_postverta
Biblidinae	Eubagini		Dynamine	Dynamine_racidula
Biblidinae	Eubagini		Dynamine	Dynamine_sara
Biblidinae	Eubagini		Dynamine	Dynamine_serina
Biblidinae	Eubagini		Dynamine	Dynamine_setabis
Biblidinae	Eubagini		Dynamine	Dynamine_sosthenes
Biblidinae	Eubagini		Dynamine	Dynamine_theseus
Biblidinae	Eubagini		Dynamine	Dynamine_tithia
Biblidinae	Eubagini		Dynamine	Dynamine_vicaria
Biblidinae	Eubagini		Dynamine	Dynamine_zenobia
Satyrinae	Brassolini		Dynastor	Dynastor_darius
Satyrinae	Brassolini		Dynastor	Dynastor_macrosiris
Satyrinae	Brassolini		Dynastor	Dynastor_napoleon
Biblidinae	Ageroniini		Ectima	Ectima_erycinoides
Biblidinae	Ageroniini		Ectima	Ectima_iona
Biblidinae	Ageroniini		Ectima	Ectima_lirides
Biblidinae	Ageroniini		Ectima	Ectima_thecla
Satyrinae	Satyrini	Pronophilina	Elina	Elina_montrolii
Satyrinae	Satyrini	Pronophilina	Elina	Elina_vanessoides
Satyrinae	Elymniini		Elymnias	Elymnias_agondas
Satyrinae	Elymniini		Elymnias	Elymnias_amoena
Satyrinae	Elymniini		Elymnias	Elymnias_bammakoo
Satyrinae	Elymniini		Elymnias	Elymnias_beza
Satyrinae	Elymniini		Elymnias	Elymnias_bornemanni
Satyrinae	Elymniini		Elymnias	Elymnias_casiphone
Satyrinae	Elymniini		Elymnias	Elymnias_casiphonides
Satyrinae	Elymniini		Elymnias	Elymnias_caudata
Satyrinae	Elymniini		Elymnias	Elymnias_ceryx
Satyrinae	Elymniini		Elymnias	Elymnias_ceryxoides
Satyrinae	Elymniini		Elymnias	Elymnias_congruens
Satyrinae	Elymniini		Elymnias	Elymnias_cumaea
Satyrinae	Elymniini		Elymnias	Elymnias_cybele
Satyrinae	Elymniini		Elymnias	Elymnias_dara
Satyrinae	Elymniini		Elymnias	Elymnias_esaca
Satyrinae	Elymniini		Elymnias	Elymnias_harterti
Satyrinae	Elymniini		Elymnias	Elymnias_hewitsoni
Satyrinae	Elymniini		Elymnias	Elymnias_hicetas
Satyrinae	Elymniini		Elymnias	Elymnias_holofernes
Satyrinae	Elymniini		Elymnias	Elymnias_hypermnestra
Satyrinae	Elymniini		Elymnias	Elymnias_kanekoi
Satyrinae	Elymniini		Elymnias	Elymnias_kochi
Satyrinae	Elymniini		Elymnias	Elymnias_kuenstleri
Satyrinae	Elymniini		Elymnias	Elymnias_leucocyma
Satyrinae	Elymniini		Elymnias	Elymnias_luteofasciata
Satyrinae	Elymniini		Elymnias	Elymnias_malelas
Satyrinae	Elymniini		Elymnias	Elymnias_melias
Satyrinae	Elymniini		Elymnias	Elymnias_merula
Satyrinae	Elymniini		Elymnias	Elymnias_mimalon
Satyrinae	Elymniini		Elymnias	Elymnias_miyagawai
Satyrinae	Elymniini		Elymnias	Elymnias_nelsoni
Satyrinae	Elymniini		Elymnias	Elymnias_nepheronides
Satyrinae	Elymniini		Elymnias	Elymnias_nesaea
Satyrinae	Elymniini		Elymnias	Elymnias_obnubila
Satyrinae	Elymniini		Elymnias	Elymnias_panthera
Satyrinae	Elymniini		Elymnias	Elymnias_papua
Satyrinae	Elymniini		Elymnias	Elymnias_paradoxa
Satyrinae	Elymniini		Elymnias	Elymnias_parce
Satyrinae	Elymniini		Elymnias	Elymnias_patna
Satyrinae	Elymniini		Elymnias	Elymnias_peali
Satyrinae	Elymniini		Elymnias	Elymnias_pellucida
Satyrinae	Elymniini		Elymnias	Elymnias_penanga
Satyrinae	Elymniini		Elymnias	Elymnias_phrikonis
Satyrinae	Elymniini		Elymnias	Elymnias_resplendens
Satyrinae	Elymniini		Elymnias	Elymnias_sangira
Satyrinae	Elymniini		Elymnias	Elymnias_sansoni
Satyrinae	Elymniini		Elymnias	Elymnias_saola
Satyrinae	Elymniini		Elymnias	Elymnias_saueri
Satyrinae	Elymniini		Elymnias	Elymnias_singhala
Satyrinae	Elymniini		Elymnias	Elymnias_umbratilis
Satyrinae	Elymniini		Elymnias	Elymnias_vasudeva
Satyrinae	Elymniini		Elymnias	Elymnias_vitellia
Danainae	Ithomiini		Elzunia	Elzunia_humboldt
Danainae	Ithomiini		Elzunia	Elzunia_pavonii
Satyrinae	Satyrini	Euptychiina	Emeryus	Emeryus_argulus
Satyrinae	Satyrini	Euptychiina	Emeryus	Emeryus_difficilis
Satyrinae	Satyrini	Euptychiina	Emeryus	Emeryus_numeria
Satyrinae	Amathusiini		Enispe	Enispe_cycnus
Satyrinae	Amathusiini		Enispe	Enispe_euthymius
Satyrinae	Amathusiini		Enispe	Enispe_intermedia
Satyrinae	Amathusiini		Enispe	Enispe_lunatus
Satyrinae	Amathusiini		Enispe	Enispe_milvus
Biblidinae	Epiphilini		Epiphile	Epiphile_adrasta
Biblidinae	Epiphilini		Epiphile	Epiphile_boliviana
Biblidinae	Epiphilini		Epiphile	Epiphile_chrysites
Biblidinae	Epiphilini		Epiphile	Epiphile_dilecta
Biblidinae	Epiphilini		Epiphile	Epiphile_epicaste
Biblidinae	Epiphilini		Epiphile	Epiphile_epimenes
Biblidinae	Epiphilini		Epiphile	Epiphile_eriopis
Biblidinae	Epiphilini		Epiphile	Epiphile_grandis
Biblidinae	Epiphilini		Epiphile	Epiphile_hermosa
Biblidinae	Epiphilini		Epiphile	Epiphile_hubneri
Biblidinae	Epiphilini		Epiphile	Epiphile_iblis
Biblidinae	Epiphilini		Epiphile	Epiphile_imperator
Biblidinae	Epiphilini		Epiphile	Epiphile_lampethusa
Biblidinae	Epiphilini		Epiphile	Epiphile_latifasciata
Biblidinae	Epiphilini		Epiphile	Epiphile_neildi
Biblidinae	Epiphilini		Epiphile	Epiphile_orea
Danainae	Ithomiini		Episcada	Episcada_apuleia
Danainae	Ithomiini		Episcada	Episcada_clausina
Danainae	Ithomiini		Episcada	Episcada_doto
Danainae	Ithomiini		Episcada	Episcada_hemixanthe
Danainae	Ithomiini		Episcada	Episcada_hymen
Danainae	Ithomiini		Episcada	Episcada_hymenaea
Danainae	Ithomiini		Episcada	Episcada_mira
Danainae	Ithomiini		Episcada	Episcada_philoclea
Danainae	Ithomiini		Episcada	Episcada_polita
Danainae	Ithomiini		Episcada	Episcada_salvinia
Danainae	Ithomiini		Episcada	Episcada_striposis
Danainae	Ithomiini		Episcada	Episcada_sulphurea
Danainae	Ithomiini		Episcada	Episcada_sylpha
Danainae	Ithomiini		Episcada	Episcada_sylvo
Danainae	Ithomiini		Episcada	Episcada_ticidella
Danainae	Ithomiini		Episcada	Episcada_trapezula
Danainae	Ithomiini		Episcada	Episcada_vitrea
Danainae	Ithomiini		Episcada	Episcada_zajciwi
Danainae	Ithomiini		Epityches	Epityches_eupompe
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_aethiopellus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_aethiops
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_ajanensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_alberganus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_alcmena
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_alini
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_anyuica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_arctica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_arvernensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_atramentaria
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_brimo
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_calcaria
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_callias
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_cassioides
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_christi
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_claudina
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_cyclopius
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_dabanensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_disa
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_discoidalis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_dromulus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_edda
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_embla
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_epiphron
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_epipsodea
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_epistygne
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_erinnyn
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_eriphyle
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_eugenia
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_euryale
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_fasciata
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_flavofasciata
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_fletcheri
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_gorge
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_gorgone
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_graucasica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_haberhaueri
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_hewitsoni
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_hispania
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_iranica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_jeniseiensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_kalmuka
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_kefersteini
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_kindermanni
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_kozhantshikovi
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_lafontainei
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_lefebvrei
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_ligea
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_mackinleyensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_magdalena
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_mancinus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_manto
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_medusa
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_melampus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_melancholica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_melas
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_meolans
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_meta
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_mnestra
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_montanus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_neoridas
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_neriene
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_niphonica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_nivalis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_occulta
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_ocnus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_oeme
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_orientalis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_ottomana
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_palarica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_pandrose
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_parmenio
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_pawlowskii
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_pharte
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_pluto
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_polaris
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_progne
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_pronoe
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_radians
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_rhodopensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_rondoui
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_rossi
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_sachaensis
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_saita
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_scipio
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_serotina
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_sibo
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_sokolovi
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_sthennyo
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_stirius
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_stubbendorfi
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_styx
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_sudetica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_theano
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_triarius
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_turanica
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_tyndarus
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_vidleri
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_wanga
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_youngi
Satyrinae	Satyrini	Erebiina	Erebia	Erebia_zapateri
Satyrinae	Satyrini	Coenonymphina	Erebiola	Erebiola_butleri
Nymphalinae	Melitaeini		Eresia	Eresia_actinote
Nymphalinae	Melitaeini		Eresia	Eresia_carme
Nymphalinae	Melitaeini		Eresia	Eresia_casiphia
Nymphalinae	Melitaeini		Eresia	Eresia_clio
Nymphalinae	Melitaeini		Eresia	Eresia_datis
Nymphalinae	Melitaeini		Eresia	Eresia_emerantia
Nymphalinae	Melitaeini		Eresia	Eresia_erysice
Nymphalinae	Melitaeini		Eresia	Eresia_estebana
Nymphalinae	Melitaeini		Eresia	Eresia_eunice
Nymphalinae	Melitaeini		Eresia	Eresia_ithomioides
Nymphalinae	Melitaeini		Eresia	Eresia_lansdorfi
Nymphalinae	Melitaeini		Eresia	Eresia_letitia
Nymphalinae	Melitaeini		Eresia	Eresia_levina
Nymphalinae	Melitaeini		Eresia	Eresia_nauplius
Nymphalinae	Melitaeini		Eresia	Eresia_olivencia
Nymphalinae	Melitaeini		Eresia	Eresia_pelonia
Nymphalinae	Melitaeini		Eresia	Eresia_perna
Nymphalinae	Melitaeini		Eresia	Eresia_phillyra
Nymphalinae	Melitaeini		Eresia	Eresia_polina
Nymphalinae	Melitaeini		Eresia	Eresia_sticta
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_agata
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_apuleina
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_apuleja
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_calisto
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_centralis
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_depresissima
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_encycla
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_hulda
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_julieta
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_lecromi
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_maria
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_mendoza
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_microrufescens
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_neocycla
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_ocellifera
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_oculata
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_porphyria
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_subpunctata
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_suprarufescens
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_suzannae
Satyrinae	Satyrini	Pronophilina	Eretris	Eretris_truncatina
Satyrinae	Satyrini	Euptychiina	Erichthodes	Erichthodes_antonina
Satyrinae	Satyrini	Euptychiina	Erichthodes	Erichthodes_arius
Satyrinae	Satyrini	Euptychiina	Erichthodes	Erichthodes_eremita
Satyrinae	Satyrini	Euptychiina	Erichthodes	Erichthodes_jovita
Satyrinae	Satyrini	Euptychiina	Erichthodes	Erichthodes_julia
Satyrinae	Satyrini	Euptychiina	Erichthodes	Erichthodes_narapa
Satyrinae	Satyrini	Eritina	Erites	Erites_angularis
Satyrinae	Satyrini	Eritina	Erites	Erites_argentina
Satyrinae	Satyrini	Eritina	Erites	Erites_elegans
Satyrinae	Satyrini	Eritina	Erites	Erites_falcipennis
Satyrinae	Satyrini	Eritina	Erites	Erites_medura
Satyrinae	Satyrini	Coenonymphina	Erycinidia	Erycinidia_ducis
Satyrinae	Satyrini	Coenonymphina	Erycinidia	Erycinidia_gracilis
Satyrinae	Satyrini	Coenonymphina	Erycinidia	Erycinidia_hemileuca
Satyrinae	Satyrini	Coenonymphina	Erycinidia	Erycinidia_maudei
Satyrinae	Satyrini	Coenonymphina	Erycinidia	Erycinidia_ternera
Satyrinae	Satyrini	Coenonymphina	Erycinidia	Erycinidia_virgo
Satyrinae	Brassolini		Eryphanis	Eryphanis_aesacus
Satyrinae	Brassolini		Eryphanis	Eryphanis_automedon
Satyrinae	Brassolini		Eryphanis	Eryphanis_bubocula
Satyrinae	Brassolini		Eryphanis	Eryphanis_gerhardi
Satyrinae	Brassolini		Eryphanis	Eryphanis_lycomedon
Satyrinae	Brassolini		Eryphanis	Eryphanis_reevesii
Satyrinae	Brassolini		Eryphanis	Eryphanis_zolvizora
Satyrinae	Satyrini	Pronophilina	Eteona	Eteona_tisiphone
Satyrinae	Zetherini		Ethope	Ethope_diademoides
Satyrinae	Zetherini		Ethope	Ethope_henrici
Satyrinae	Zetherini		Ethope	Ethope_himachala
Satyrinae	Zetherini		Ethope	Ethope_noirei
Apaturinae			Euapatura	Euapatura_mirza
Heliconiinae	Heliconiini		Eueides	Eueides_aliphera
Heliconiinae	Heliconiini		Eueides	Eueides_emsleyi
Heliconiinae	Heliconiini		Eueides	Eueides_heliconioides
Heliconiinae	Heliconiini		Eueides	Eueides_isabella
Heliconiinae	Heliconiini		Eueides	Eueides_lampeto
Heliconiinae	Heliconiini		Eueides	Eueides_libitina
Heliconiinae	Heliconiini		Eueides	Eueides_lineata
Heliconiinae	Heliconiini		Eueides	Eueides_lybia
Heliconiinae	Heliconiini		Eueides	Eueides_pavana
Heliconiinae	Heliconiini		Eueides	Eueides_procula
Heliconiinae	Heliconiini		Eueides	Eueides_tales
Heliconiinae	Heliconiini		Eueides	Eueides_vibilia
Apaturinae			Eulaceura	Eulaceura_manipurensis
Apaturinae			Eulaceura	Eulaceura_osteria
Biblidinae	Eunicini		Eunica	Eunica_alcmena
Biblidinae	Eunicini		Eunica	Eunica_alpais
Biblidinae	Eunicini		Eunica	Eunica_amelia
Biblidinae	Eunicini		Eunica	Eunica_amycla
Biblidinae	Eunicini		Eunica	Eunica_anna
Biblidinae	Eunicini		Eunica	Eunica_araucana
Biblidinae	Eunicini		Eunica	Eunica_bechina
Biblidinae	Eunicini		Eunica	Eunica_brunnea
Biblidinae	Eunicini		Eunica	Eunica_caelina
